player_id,first_name,last_name,birth_date,is_active,current_team_id,position,shoots_catches,height_inches,height_cm,weight_lbs,weight_kg,birth_city,birth_state_prov,birth_country,draft_year,draft_team,draft_round,draft_pick_in_round,draft_overall_pick,head_shot,hero_image
8482516,Matthew,Kessel,2000-06-23,TRUE,19,D,R,75,191,212,96,Bloomfield Hills,Michigan,USA,2020,STL,5,26,150,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8482516.jpg
8483565,Nick,Blankenburg,1998-05-12,TRUE,21,D,R,69,175,177,80,Washington,Michigan,USA,NaN,NaN,NaN,NaN,NaN,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8483565.jpg
8481556,John,Beecher,2001-04-05,TRUE,20,C,L,75,191,220,100,Elmira,New York,USA,2019,BOS,1,30,30,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8481556.jpg
8482947,Zakhar,Bardakov,2001-02-24,TRUE,21,C,L,74,188,198,90,Berdsk,NaN,RUS,2021,NJD,7,11,203,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8482947.jpg
8476456,Jonathan,Huberdeau,1993-06-04,TRUE,20,L,L,73,185,200,91,Saint-Jerome,Quebec,CAN,2011,FLA,1,3,3,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8476456.jpg
8482125,Alexander,Holtz,2002-01-23,TRUE,54,R,R,72,183,198,90,Stockholm,NaN,SWE,2020,NJD,1,7,7,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8482125.jpg
8482172,Landon,Slaggert,2002-06-25,TRUE,16,L,L,72,183,180,82,South Bend,Indiana,USA,2020,CHI,3,17,79,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8482172.jpg
8482178,Ian,Moore,2002-01-04,TRUE,24,D,R,75,191,205,93,Salt Lake City,Utah,USA,2020,ANA,3,5,67,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8482178.jpg
8480259,Ben,Jones,1999-02-26,TRUE,30,C,L,72,183,187,85,Waterloo,Ontario,CAN,2017,VGK,7,3,189,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8480259.jpg
8484800,Berkly,Catton,2006-01-14,TRUE,55,C,L,70,178,179,81,Saskatoon,Saskatchewan,CAN,2024,SEA,1,8,8,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8484800.jpg
8484305,Zach,Metsa,1998-10-19,TRUE,7,D,R,69,175,198,90,Delafield,Wisconsin,USA,NaN,NaN,NaN,NaN,NaN,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8484305.jpg
8483471,Brad,Lambert,2003-12-19,TRUE,52,C,R,73,185,173,78,Lahti,NaN,FIN,2022,WPG,1,30,30,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8483471.jpg
8484428,Charles Alexis,Legault,2003-09-05,TRUE,12,D,R,76,193,220,100,Montreal,Quebec,CAN,2023,CAR,5,11,139,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8484428.jpg
8478013,Jake,Walman,1996-02-20,TRUE,22,D,L,73,185,218,99,Toronto,Ontario,CAN,2014,STL,3,22,82,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8478013.jpg
8476425,Joseph,LaBate,1993-04-16,TRUE,23,C,L,77,196,225,102,Burnsville,Minnesota,USA,2011,VAN,4,10,101,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8476425.jpg
8480058,Pierre-Olivier,Joseph,1999-07-01,TRUE,23,D,L,74,188,185,84,Laval,Quebec,CAN,2017,ARI,1,23,23,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8480058.jpg
8482496,Nils,Aman,2000-02-07,TRUE,23,C,L,74,188,179,81,Avesta,NaN,SWE,2020,COL,6,12,167,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8482496.jpg
8483570,Ben,Meyers,1998-11-15,TRUE,55,C,L,71,180,194,88,Delano,Minnesota,USA,NaN,NaN,NaN,NaN,NaN,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8483570.jpg
8483573,Ethen,Frank,1998-02-05,TRUE,15,R,R,71,180,188,85,Aurora,Colorado,USA,NaN,NaN,NaN,NaN,NaN,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8483573.jpg
8470621,Corey,Perry,1985-05-16,TRUE,14,R,R,75,191,210,95,Peterborough,Ontario,CAN,2003,ANA,1,28,28,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8470621.jpg
8476474,Stefan,Noesen,1993-02-12,TRUE,1,R,R,73,185,205,93,Plano,Texas,USA,2011,OTT,1,21,21,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8476474.jpg
8483500,Noah,Ostlund,2004-03-11,TRUE,7,C,L,71,180,180,82,Stockholm,NaN,SWE,2022,BUF,1,16,16,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8483500.jpg
8482749,Joshua,Roy,2003-08-06,TRUE,8,R,L,72,183,192,87,Saint-Georges-De-Beauce,Quebec,CAN,2021,MTL,5,22,150,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8482749.jpg
8480828,Michael,Callahan,1999-09-23,TRUE,6,D,L,74,188,195,88,Franklin,Massachusetts,USA,2018,ARI,5,18,142,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8480828.jpg
8483752,Dominic,James,2002-07-03,TRUE,14,C,L,72,183,190,86,Plymouth,Michigan,USA,2022,CHI,6,12,173,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8483752.jpg
8476897,Oskar,Sundqvist,1994-03-23,TRUE,19,C,R,75,191,210,95,Boden,NaN,SWE,2012,PIT,3,20,81,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8476897.jpg
8484241,Matthew,Wood,2005-02-06,TRUE,18,R,R,76,193,202,92,Nanaimo,British Columbia,CAN,2023,NSH,1,15,15,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8484241.jpg
8482911,Joel,Nystrom,2002-05-14,TRUE,12,D,R,71,180,178,81,Karlstad,NaN,SWE,2021,CAR,7,27,219,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8482911.jpg
8477541,Dakota,Mermis,1994-01-05,TRUE,10,D,L,72,183,197,89,Alton,Illinois,USA,NaN,NaN,NaN,NaN,NaN,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8477541.jpg
8479026,Philippe,Myers,1997-01-25,TRUE,10,D,R,77,196,221,100,Moncton,New Brunswick,CAN,NaN,NaN,NaN,NaN,NaN,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8479026.jpg
8481569,Marshall,Warren,2001-04-20,TRUE,2,D,L,71,180,195,88,Laurel Hollow,New York,USA,2019,MIN,6,11,166,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8481569.jpg
8476878,Zemgus,Girgensons,1994-01-05,TRUE,14,C,L,75,191,197,89,Riga,NaN,LVA,2012,BUF,1,14,14,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8476878.jpg
8480426,Charle-Edouard,D'Astous,1998-04-21,TRUE,14,D,L,74,188,211,96,Rimouski,Quebec,CAN,NaN,NaN,NaN,NaN,NaN,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8480426.jpg
8481655,Cole,Schwindt,2001-04-25,TRUE,13,C,R,75,191,210,95,Kitchener,Ontario,CAN,2019,FLA,3,19,81,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8481655.jpg
8475795,Dylan,McIlrath,1992-04-20,TRUE,15,D,R,77,196,240,109,Winnipeg,Manitoba,CAN,2010,NYR,1,10,10,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8475795.jpg
8479980,Nicolas,Hague,1998-12-05,TRUE,18,D,L,78,198,245,111,Kitchener,Ontario,CAN,2017,VGK,2,3,34,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8479980.jpg
8484203,Bradly,Nadeau,2005-05-05,TRUE,12,L,R,71,180,180,82,St-Francois de Madaw,New Brunswick,CAN,2023,CAR,1,30,30,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8484203.jpg
8482072,Jack,Ahcan,1997-05-18,TRUE,21,D,L,68,173,180,82,Savage,Minnesota,USA,NaN,NaN,NaN,NaN,NaN,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8482072.jpg
8480840,Oskar,Back,2000-03-12,TRUE,25,C,L,76,193,207,94,Karlstad,NaN,SWE,2018,DAL,3,13,75,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8480840.jpg
8482747,Brennan,Othmann,2003-01-05,TRUE,20,L,L,72,183,192,87,Pickering,Ontario,CAN,2021,NYR,1,16,16,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8482747.jpg
8483503,Owen,Pickering,2004-01-27,TRUE,5,D,L,77,196,206,93,St. Adolphe,Manitoba,CAN,2022,PIT,1,21,21,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8483503.jpg
8480891,Michael,Kesselring,2000-01-13,TRUE,7,D,R,77,196,215,98,Florence,South Carolina,USA,2018,EDM,6,9,164,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8480891.jpg
8478424,Jansen,Harkins,1997-05-23,TRUE,24,C,L,73,185,197,89,Cleveland,Ohio,USA,2015,WPG,2,17,47,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8478424.jpg
8479393,Noah,Gregor,1998-07-28,TRUE,13,L,L,72,183,201,91,Beaumont,Alberta,CAN,2016,SJS,4,20,111,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8479393.jpg
8481219,Jonathan,Aspirot,1999-05-16,TRUE,6,D,L,72,183,212,96,Mascouche,Quebec,CAN,NaN,NaN,NaN,NaN,NaN,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8481219.jpg
8481562,Domenick,Fensore,2001-09-07,TRUE,12,D,L,69,175,175,79,Thornwood,New York,USA,2019,CAR,3,28,90,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8481562.jpg
8478476,Kyle,Capobianco,1997-08-13,TRUE,25,D,L,75,191,194,88,Mississauga,Ontario,CAN,2015,ARI,3,2,63,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8478476.jpg
8477996,Juho,Lammikko,1996-01-29,FALSE,NaN,C,L,74,188,191,87,Noormarkku,NaN,FIN,2014,FLA,3,5,65,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8477996.jpg
8483429,Seamus,Casey,2004-01-08,TRUE,1,D,R,70,178,181,82,Miami,Florida,USA,2022,NJD,2,14,46,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8483429.jpg
8484240,Tom,Willander,2005-02-09,TRUE,23,D,R,73,185,180,82,Stockholm,NaN,SWE,2023,VAN,1,11,11,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8484240.jpg
8478104,Sammy,Blais,1996-06-17,TRUE,8,L,L,74,188,206,93,Montmagny,Quebec,CAN,2014,STL,6,26,176,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8478104.jpg
8478413,Jordan,Greenway,1997-02-16,TRUE,7,L,L,78,198,231,105,Canton,New York,USA,2015,MIN,2,20,50,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8478413.jpg
8476907,Mackenzie,MacEachern,1994-03-09,TRUE,23,L,L,74,188,193,88,Bloomfield Hills,Michigan,USA,2012,STL,3,6,67,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8476907.jpg
8484164,Dalibor,Dvorsky,2005-06-15,TRUE,19,R,L,73,185,207,94,Zvolen,NaN,SVK,2023,STL,1,10,10,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8484164.jpg
8480825,Patrick,Giles,2000-01-03,TRUE,28,R,R,77,196,218,99,Chevy Chase,Maryland,USA,NaN,NaN,NaN,NaN,NaN,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8480825.jpg
8479421,Jacob,Moverare,1998-08-31,TRUE,26,D,L,75,191,205,93,Ostersund,NaN,SWE,2016,LAK,4,21,112,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8479421.jpg
8484221,Calum,Ritchie,2005-01-21,TRUE,2,C,R,74,188,200,91,Oakville,Ontario,CAN,2023,COL,1,27,27,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8484221.jpg
8482953,Taylor,Makar,2001-03-13,TRUE,21,L,L,75,191,190,86,Calgary,Alberta,CAN,2021,COL,7,28,220,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8482953.jpg
8482765,Isak,Rosen,2003-03-15,TRUE,52,R,L,72,183,185,84,Solna,NaN,SWE,2021,BUF,1,14,14,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8482765.jpg
8481848,Jacob,Gaucher,2001-03-09,TRUE,4,C,R,75,191,185,84,Longueuil,Quebec,CAN,NaN,NaN,NaN,NaN,NaN,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8481848.jpg
8479395,Dennis,Cholowski,1998-02-15,TRUE,1,D,L,74,188,210,95,Langley,British Columbia,CAN,2016,DET,1,20,20,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8479395.jpg
8481554,Kaapo,Kakko,2001-02-13,TRUE,55,R,L,73,185,215,98,Turku,NaN,FIN,2019,NYR,1,2,2,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8481554.jpg
8482206,Ethan,Cardwell,2002-08-30,TRUE,28,R,R,71,180,180,82,Oshawa,Ontario,CAN,2021,SJS,4,25,121,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8482206.jpg
8484197,Oliver,Moore,2005-01-22,TRUE,16,C,L,71,180,188,85,Mounds View,Minnesota,USA,2023,CHI,1,19,19,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8484197.jpg
8483039,Tristen,Nielsen,2000-02-23,TRUE,21,C,L,70,178,192,87,Fort St. John,British Columbia,CAN,NaN,NaN,NaN,NaN,NaN,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8483039.jpg
8476392,Adam,Lowry,1993-03-29,TRUE,52,C,L,77,196,210,95,St. Louis,Missouri,USA,2011,WPG,3,6,67,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8476392.jpg
8476872,Scott,Laughton,1994-05-30,TRUE,26,C,L,73,185,190,86,Oakville,Ontario,CAN,2012,PHI,1,20,20,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8476872.jpg
8478062,Dysin,Mayo,1996-08-17,TRUE,29,D,R,72,183,190,86,Victoria,British Columbia,CAN,2014,ARI,5,13,133,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8478062.jpg
8482165,Yan,Kuznetsov,2002-03-09,TRUE,20,D,L,76,193,209,95,Murmansk,NaN,RUS,2020,CGY,2,19,50,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8482165.jpg
8477435,Ryan,Graves,1995-05-21,TRUE,5,D,L,77,196,225,102,Yarmouth,Nova Scotia,CAN,2013,NYR,4,19,110,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8477435.jpg
8478046,Danton,Heinen,1995-07-05,TRUE,29,L,L,74,188,187,85,Langley,British Columbia,CAN,2014,BOS,4,26,116,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8478046.jpg
8479533,Joona,Koppanen,1998-02-25,TRUE,5,L,L,77,196,216,98,Tampere,NaN,FIN,2016,BOS,5,14,135,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8479533.jpg
8482094,Daemon,Hunt,2002-05-15,TRUE,30,D,L,73,185,193,88,Brandon,Manitoba,CAN,2020,MIN,3,3,65,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8482094.jpg
8482877,Jaroslav,Chmelar,2003-07-20,TRUE,3,R,R,76,193,226,103,Nove Mesto nad Metuji,NaN,CZE,2021,NYR,5,16,144,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8482877.jpg
8475692,Mats,Zuccarello,1987-09-01,TRUE,30,R,L,68,173,181,82,Oslo,NaN,NOR,NaN,NaN,NaN,NaN,NaN,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8475692.jpg
8475763,Kevin,Hayes,1992-05-08,TRUE,5,R,L,75,191,217,98,Dorchester,Massachusetts,USA,2010,CHI,1,24,24,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8475763.jpg
8478841,Colton,White,1997-05-03,TRUE,1,D,L,73,185,187,85,London,Ontario,CAN,2015,NJD,4,6,97,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8478841.jpg
8479336,Carl,Grundstrom,1997-12-01,TRUE,4,R,L,72,183,200,91,Umea,NaN,SWE,2016,TOR,2,27,57,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8479336.jpg
8482634,Alex,Steeves,1999-12-10,TRUE,6,C,L,72,183,199,90,Saint Paul,Minnesota,USA,NaN,NaN,NaN,NaN,NaN,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8482634.jpg
8482858,Ryker,Evans,2001-12-13,TRUE,55,D,L,72,183,195,88,Calgary,Alberta,CAN,2021,SEA,2,3,35,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8482858.jpg
8483432,Luca,Del Bel Belluz,2003-11-10,TRUE,29,C,L,73,185,185,84,Woodbridge,Ontario,CAN,2022,CBJ,2,12,44,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8483432.jpg
8484160,Nate,Danielson,2004-09-27,TRUE,17,C,R,74,188,195,88,Edmonton,Alberta,CAN,2023,DET,1,9,9,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8484160.jpg
8478173,Hayden,Hodgson,1996-03-02,TRUE,9,R,R,74,188,226,103,Windsor,Ontario,CAN,NaN,NaN,NaN,NaN,NaN,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8478173.jpg
8480084,Nick,DeSimone,1994-11-21,TRUE,68,D,R,74,188,194,88,East Amherst,New York,USA,NaN,NaN,NaN,NaN,NaN,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8480084.jpg
8482149,Cole,Perfetti,2002-01-01,TRUE,52,C,L,71,180,185,84,Whitby,Ontario,CAN,2020,WPG,1,10,10,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8482149.jpg
8484210,Gabe,Perreault,2005-05-07,TRUE,3,R,L,71,180,180,82,Sherbrooke,Quebec,CAN,2023,NYR,1,23,23,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8484210.jpg
8477406,Mattias,Janmark,1992-12-08,TRUE,22,C,L,74,188,205,93,Danderyd,NaN,SWE,2013,DET,3,18,79,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8477406.jpg
8477149,Scott,Sabourin,1992-07-30,TRUE,14,R,R,75,191,205,93,Orleans,Ontario,CAN,NaN,NaN,NaN,NaN,NaN,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8477149.jpg
8479383,Boris,Katchouk,1998-06-18,TRUE,4,L,L,74,188,212,96,Vancouver,British Columbia,CAN,2016,TBL,2,14,44,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8479383.jpg
8476458,Ryan,Strome,1993-07-11,TRUE,20,C,R,73,185,192,87,Mississauga,Ontario,CAN,2011,NYI,1,5,5,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8476458.jpg
8482209,Rory,Kerins,2002-04-12,TRUE,20,C,L,70,178,175,79,Caledon,Ontario,CAN,2020,CGY,6,19,174,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8482209.jpg
8483890,Braeden,Bowman,2003-06-26,TRUE,54,R,R,73,185,205,93,Kitchener,Ontario,CAN,NaN,NaN,NaN,NaN,NaN,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8483890.jpg
8480049,Dylan,Samberg,1999-01-24,TRUE,52,D,L,76,193,216,98,Saginaw,Minnesota,USA,2017,WPG,2,12,43,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8480049.jpg
8481715,Hunter,Skinner,2001-04-29,TRUE,19,D,R,75,191,195,88,Wyandotte,Michigan,USA,2019,NYR,4,19,112,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8481715.jpg
8481592,Jakob,Pelletier,2001-03-07,TRUE,14,L,L,70,178,172,78,Quebec City,Quebec,CAN,2019,CGY,1,26,26,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8481592.jpg
8483728,Jared,Davidson,2002-07-07,TRUE,8,C,L,71,180,183,83,Edmonton,Alberta,CAN,2022,MTL,5,1,130,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8483728.jpg
8475786,Zach,Hyman,1992-06-09,TRUE,22,L,R,73,185,206,93,Toronto,Ontario,CAN,2010,FLA,5,3,123,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8475786.jpg
8482859,Zack,Ostapchuk,2003-05-29,TRUE,28,C,L,76,193,212,96,St. Albert,Alberta,CAN,2021,OTT,2,7,39,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8482859.jpg
8482666,Scott,Morrow,2002-11-01,TRUE,3,D,R,74,188,210,95,Darien,Connecticut,USA,2021,CAR,2,8,40,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8482666.jpg
8479362,Riley,Tufte,1998-04-10,TRUE,6,L,L,78,198,233,106,Coon Rapids,Minnesota,USA,2016,DAL,1,25,25,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8479362.jpg
8481712,Matej,Blumel,2000-05-31,TRUE,6,R,L,72,183,202,92,Tabor,NaN,CZE,2019,EDM,4,7,100,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8481712.jpg
8480144,David,Kampf,1995-01-12,TRUE,15,C,L,74,188,198,90,Chomutov,NaN,CZE,NaN,NaN,NaN,NaN,NaN,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8480144.jpg
8484901,Jacob,Quillan,2002-02-02,TRUE,10,C,L,73,185,204,93,Dartmouth,Nova Scotia,CAN,NaN,NaN,NaN,NaN,NaN,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8484901.jpg
8477463,Steven,Santini,1995-03-07,TRUE,14,D,R,75,191,217,98,Bronxville,New York,USA,2013,NJD,2,12,42,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8477463.jpg
8483398,Declan,Carlile,2000-05-18,TRUE,14,D,L,75,191,190,86,Hartland,Michigan,USA,NaN,NaN,NaN,NaN,NaN,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8483398.jpg
8473994,Jamie,Benn,1989-07-18,TRUE,25,L,L,75,191,210,95,Victoria,British Columbia,CAN,2007,DAL,5,8,129,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8473994.jpg
8481609,Vladislav,Kolyachonok,2001-05-26,TRUE,25,D,L,74,188,198,90,Minsk,NaN,BLR,2019,FLA,2,21,52,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8481609.jpg
8484821,Sam,Morton,1999-07-28,TRUE,20,C,L,72,183,185,84,Lafayette,Colorado,USA,NaN,NaN,NaN,NaN,NaN,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8484821.jpg
8477426,Nick,Paul,1995-03-20,TRUE,14,L,L,76,193,234,106,Mississauga,Ontario,CAN,2013,DAL,4,10,101,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8477426.jpg
8483433,Jack,Devine,2003-10-01,TRUE,13,R,R,71,180,173,78,Glencoe,Illinois,USA,2022,FLA,7,28,221,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8483433.jpg
8484168,Oscar,Fisker Molgaard,2005-02-18,TRUE,55,C,L,72,183,168,76,Hjorring,NaN,DNK,2023,SEA,2,20,52,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8484168.jpg
8483676,Stephen,Halliday,2002-07-02,TRUE,9,C,L,76,193,214,97,Ajax,Ontario,CAN,2022,OTT,4,7,104,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8483676.jpg
8481591,Samuel,Poulin,2001-02-25,TRUE,22,R,L,74,188,217,98,Blainville,Quebec,CAN,2019,PIT,1,21,21,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8481591.jpg
8476867,Brendan,Gaunce,1994-03-25,TRUE,29,C,L,74,188,222,101,Sudbury,Ontario,CAN,2012,VAN,1,26,26,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8476867.jpg
8484403,Florian,Xhekaj,2004-06-27,TRUE,8,L,L,75,191,195,88,Hamilton,Ontario,CAN,2023,MTL,4,5,101,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8484403.jpg
8484529,Connor,Clattenburg,2005-05-02,TRUE,22,C,L,74,188,215,98,Ottawa,Ontario,CAN,2024,EDM,5,31,160,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8484529.jpg
8484255,Jason,Polin,1999-06-17,TRUE,21,R,R,72,183,198,90,Holt,Michigan,USA,NaN,NaN,NaN,NaN,NaN,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8484255.jpg
8481477,Nico,Sturm,1995-05-03,TRUE,30,C,L,75,191,209,95,Augsburg,NaN,DEU,NaN,NaN,NaN,NaN,NaN,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8481477.jpg
8482132,Brett,Berard,2002-09-09,TRUE,3,L,L,69,175,175,79,Providence,Rhode Island,USA,2020,NYR,5,10,134,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8482132.jpg
8476979,Erik,Gustafsson,1992-03-14,TRUE,17,D,L,72,183,190,86,Nynashamn,NaN,SWE,2012,EDM,4,2,93,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8476979.jpg
8482698,Tristan,Broz,2002-10-10,TRUE,5,C,L,72,183,204,93,River Falls,Wisconsin,USA,2021,PIT,2,26,58,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8482698.jpg
8483510,Elias,Salomonsson,2004-08-31,TRUE,52,D,R,72,183,172,78,Skelleftea,NaN,SWE,2022,WPG,2,23,55,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8483510.jpg
8482785,Justin,Robidas,2003-03-13,TRUE,12,C,R,68,173,176,80,Plano,Texas,USA,2021,CAR,5,19,147,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8482785.jpg
8474090,Brendan,Smith,1989-02-08,TRUE,29,D,L,74,188,200,91,Mimico,Ontario,CAN,2007,DET,1,27,27,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8474090.jpg
8484214,Luca,Pinelli,2005-04-05,TRUE,29,C,L,69,175,176,80,Stoney Creek,Ontario,CAN,2023,CBJ,4,18,114,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8484214.jpg
8483930,Ivan,Ivan,2002-08-20,TRUE,21,C,L,72,183,190,86,Ostrava,NaN,CZE,NaN,NaN,NaN,NaN,NaN,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8483930.jpg
8483686,Adam,Engstrom,2003-11-17,TRUE,8,D,L,74,188,193,88,Jarna,NaN,SWE,2022,MTL,3,27,92,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8483686.jpg
8483567,Georgii,Merkulov,2000-10-10,TRUE,6,C,L,71,180,174,79,Ryazan,NaN,RUS,NaN,NaN,NaN,NaN,NaN,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8483567.jpg
8484262,Travis,Mitchell,1999-11-25,TRUE,2,D,L,76,193,203,92,South Lyon,Michigan,USA,NaN,NaN,NaN,NaN,NaN,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8484262.jpg
8483513,Reid,Schaefer,2003-09-21,TRUE,18,L,L,77,196,226,103,Edmonton,Alberta,CAN,2022,EDM,1,32,32,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8483513.jpg
8479291,Kevin,Rooney,1993-05-21,TRUE,68,C,L,74,188,190,86,Canton,Massachusetts,USA,NaN,NaN,NaN,NaN,NaN,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8479291.jpg
