game_id,game_date,venue,venue_location,a_team_id,h_team_id,a_team_code,h_team_code,a_team_score,h_team_score,a_sog,h_sog,a_fo_win_perc,h_fo_win_perc,a_pp_perc,h_pp_perc,a_pim,h_pim,a_hits,h_hits,a_blocked_shots,h_blocked_shots,a_giveaways,h_giveaways,a_takeaways,h_takeaways,a_ppg,h_ppg,a_total_pp,h_total_pp
2025020745,2026-01-15,United Center,Chicago,20,16,CGY,CHI,3,1,23,23,0.45614,0.54386,0.25,0.0,19,17,29,11,12,19,18,18,4,7,1,0,4,4
2025020746,2026-01-15,Delta Center,Salt Lake City,25,68,DAL,UTA,1,2,27,27,0.328125,0.671875,0.5,0.0,6,6,15,18,18,15,16,21,6,5,1,0,2,2
2025020747,2026-01-15,Rogers Place,Edmonton,2,22,NYI,EDM,1,0,18,35,0.478261,0.521739,1.0,0.0,4,2,15,16,16,8,15,16,6,3,1,0,1,2
2025020748,2026-01-15,T-Mobile Arena,Paradise,10,54,TOR,VGK,5,6,28,33,0.623188,0.376812,1.0,0.666667,6,2,17,18,14,15,18,13,5,4,1,2,1,3
2025020749,2026-01-16,Little Caesars Arena,Detroit,28,17,SJS,DET,2,4,22,25,0.469388,0.530612,0.0,0.5,4,2,16,14,16,17,22,11,2,5,0,1,1,2
2025020750,2026-01-16,Lenovo Center,Raleigh,13,12,FLA,CAR,1,9,16,36,0.344828,0.655172,0.0,0.8,29,19,19,30,13,8,16,20,5,8,0,4,5,5
2025020751,2026-01-16,Enterprise Center,St. Louis,14,19,TBL,STL,2,3,36,21,0.538462,0.461538,0.666667,0.0,4,6,12,24,10,10,18,12,3,8,2,0,3,2
2025020752,2026-01-16,Ball Arena,Denver,18,21,NSH,COL,7,3,30,43,0.642857,0.357143,1.0,0.0,4,2,16,14,12,17,16,20,5,6,1,0,1,2
2025020753,2026-01-16,Crypto.com Arena,Los Angeles,24,26,ANA,LAK,3,2,28,28,0.5,0.5,0.0,0.0,8,6,21,15,18,11,16,16,5,6,0,0,2,3
2025020754,2026-01-17,KeyBank Center,Buffalo,30,7,MIN,BUF,5,4,36,24,0.551724,0.448276,0.25,0.25,15,15,31,21,9,16,11,10,6,3,1,1,4,4
2025020755,2026-01-17,Xfinity Mobile Arena,Philadelphia,3,4,NYR,PHI,6,3,28,28,0.640625,0.359375,0.333333,0.0,4,8,26,27,21,13,17,14,3,3,1,0,3,1
2025020756,2026-01-17,Scotiabank Saddledome,Calgary,2,20,NYI,CGY,2,4,30,19,0.632653,0.367347,0.0,0.0,6,4,25,9,16,14,9,18,4,4,0,0,2,3
2025020757,2026-01-17,Delta Center,Salt Lake City,55,68,SEA,UTA,3,6,21,31,0.469697,0.530303,0.0,0.0,4,6,13,25,18,15,14,17,5,4,0,0,3,2
2025020758,2026-01-17,Canadian Tire Centre,Ottawa,8,9,MTL,OTT,6,5,19,34,0.533333,0.466667,0.4,0.666667,8,12,28,26,24,15,14,16,5,5,2,2,5,3
2025020759,2026-01-17,Prudential Center,Newark,12,1,CAR,NJD,4,1,35,30,0.440678,0.559322,0.0,0.25,8,2,20,22,12,15,9,19,9,2,0,1,1,4
2025020760,2026-01-17,PPG Paints Arena,Pittsburgh,29,5,CBJ,PIT,4,3,26,33,0.419355,0.580645,0.0,0.0,8,6,24,17,24,14,13,14,10,3,0,0,2,3
2025020761,2026-01-17,Capital One Arena,Washington,13,15,FLA,WSH,5,2,31,24,0.410714,0.589286,0.5,0.0,4,6,22,30,8,18,15,20,9,2,1,0,2,1
2025020762,2026-01-17,Canada Life Centre,Winnipeg,10,52,TOR,WPG,4,3,37,30,0.612245,0.387755,0.0,0.0,6,4,21,17,11,11,23,13,5,2,0,0,2,3
2025020763,2026-01-17,United Center,Chicago,6,16,BOS,CHI,5,2,23,24,0.520833,0.479167,1.0,0.0,2,2,18,24,11,10,16,16,8,3,1,0,1,1
2025020764,2026-01-17,Rogers Arena,Vancouver,22,23,EDM,VAN,6,0,35,31,0.422222,0.577778,0.25,0.0,2,8,15,19,7,8,14,19,5,3,1,0,4,1
2025020765,2026-01-17,T-Mobile Arena,Paradise,18,54,NSH,VGK,2,7,29,36,0.52381,0.47619,0.333333,0.0,4,8,14,25,16,16,16,20,7,4,1,0,3,1
2025020766,2026-01-17,Honda Center,Anaheim,26,24,LAK,ANA,1,2,18,33,0.451613,0.548387,0.166667,0.0,11,17,21,30,9,22,13,10,8,3,1,0,6,3
2025020767,2026-01-18,American Airlines Center,Dallas,14,25,TBL,DAL,4,1,26,20,0.395833,0.604167,0.0,0.0,6,6,21,16,14,14,17,13,6,3,0,0,2,2
2025020768,2026-01-18,Little Caesars Arena,Detroit,9,17,OTT,DET,3,4,22,34,0.592593,0.407407,0.666667,0.4,14,10,24,19,10,11,11,18,4,3,2,2,3,5
2025020769,2026-01-18,Rogers Place,Edmonton,19,22,STL,EDM,0,5,27,28,0.517857,0.482143,0.0,0.333333,6,8,20,15,6,21,12,14,5,3,0,1,4,3
2025020770,2026-01-19,Lenovo Center,Raleigh,7,12,BUF,CAR,1,2,18,29,0.458333,0.541667,0.0,0.5,8,6,25,23,12,6,20,17,6,7,0,1,1,2
2025020771,2026-01-19,Ball Arena,Denver,15,21,WSH,COL,2,5,24,44,0.522388,0.477612,0.25,0.166667,14,10,14,14,24,9,14,15,7,6,1,1,4,6
2025020772,2026-01-19,Climate Pledge Arena,Seattle,5,55,PIT,SEA,6,3,32,23,0.566038,0.433962,0.0,0.333333,6,6,23,20,10,16,18,17,6,3,0,1,3,3
2025020773,2026-01-19,Amerant Bank Arena,Sunrise,28,13,SJS,FLA,4,1,28,36,0.492063,0.507937,0.0,0.0,19,19,28,22,19,13,15,16,3,5,0,0,3,3
2025020774,2026-01-19,Scotiabank Arena,Toronto,30,10,MIN,TOR,6,3,39,30,0.462963,0.537037,0.666667,0.25,8,6,21,23,13,15,12,12,5,5,2,1,3,4
2025020775,2026-01-19,T-Mobile Arena,Paradise,4,54,PHI,VGK,2,1,17,25,0.625,0.375,0.0,0.142857,14,4,15,23,17,11,18,13,3,7,0,1,2,7
2025020776,2026-01-19,United Center,Chicago,52,16,WPG,CHI,0,2,32,24,0.44186,0.55814,0.0,0.0,6,4,26,13,13,16,8,14,3,4,0,0,2,3
2025020777,2026-01-19,Scotiabank Saddledome,Calgary,1,20,NJD,CGY,2,1,32,22,0.644444,0.355556,0.0,0.0,8,4,16,22,11,14,15,18,4,3,0,0,2,4
2025020778,2026-01-19,Rogers Arena,Vancouver,2,23,NYI,VAN,4,3,33,32,0.44898,0.55102,0.333333,0.0,4,6,17,20,17,7,13,14,4,3,1,0,3,2
2025020779,2026-01-19,Honda Center,Anaheim,3,24,NYR,ANA,3,5,22,26,0.535714,0.464286,0.5,0.333333,6,8,20,29,14,11,18,20,5,7,2,1,4,3
2025020780,2026-01-20,Centre Bell,Montreal,30,8,MIN,MTL,3,4,20,33,0.483333,0.516667,0.5,0.0,6,8,17,18,22,12,16,16,2,5,2,0,4,3
2025020781,2026-01-20,Benchmark International Arena,Tampa,28,14,SJS,TBL,1,4,23,20,0.56,0.44,0.0,0.0,2,2,29,13,18,14,13,18,7,1,0,0,1,1
2025020782,2026-01-20,Nationwide Arena,Columbus,9,29,OTT,CBJ,4,1,21,22,0.596154,0.403846,0.0,0.0,8,8,15,27,14,13,16,19,6,3,0,0,3,3
2025020783,2026-01-20,American Airlines Center,Dallas,6,25,BOS,DAL,2,6,18,37,0.35,0.65,0.5,0.666667,11,9,35,13,17,12,16,13,3,8,1,2,2,3
2025020784,2026-01-20,Bridgestone Arena,Nashville,7,18,BUF,NSH,5,3,33,34,0.45,0.55,0.0,0.0,6,4,17,27,19,8,15,10,4,6,0,0,1,2
2025020785,2026-01-20,Canada Life Centre,Winnipeg,19,52,STL,WPG,1,3,23,16,0.526316,0.473684,0.25,0.666667,6,8,20,16,12,23,17,12,5,4,1,2,4,3
2025020786,2026-01-20,Rogers Place,Edmonton,1,22,NJD,EDM,2,1,17,23,0.385965,0.614035,0.0,0.0,11,19,14,17,12,12,12,19,4,3,0,0,1,2
2025020787,2026-01-20,Crypto.com Arena,Los Angeles,3,26,NYR,LAK,3,4,36,27,0.714286,0.285714,0.0,0.0,6,4,24,15,21,14,14,15,2,7,0,0,2,3
2025020788,2026-01-21,Scotiabank Arena,Toronto,17,10,DET,TOR,2,1,41,31,0.507692,0.492308,0.0,0.0,4,4,15,22,12,16,16,16,5,4,0,0,2,2
2025020789,2026-01-21,Ball Arena,Denver,24,21,ANA,COL,2,1,16,41,0.45,0.55,0.0,0.0,4,2,27,16,24,15,13,24,5,7,0,0,1,2
2025020790,2026-01-21,Delta Center,Salt Lake City,4,68,PHI,UTA,4,5,29,27,0.566667,0.433333,0.333333,0.333333,11,17,25,26,18,11,20,13,5,3,2,1,6,3
2025020791,2026-01-21,Scotiabank Saddledome,Calgary,5,20,PIT,CGY,4,1,25,19,0.436364,0.563636,0.0,0.0,2,2,17,24,17,11,16,16,6,3,0,0,1,1
2025020792,2026-01-21,Rogers Arena,Vancouver,15,23,WSH,VAN,3,4,32,25,0.611111,0.388889,0.666667,0.0,10,10,18,17,14,13,15,18,5,4,2,0,3,3
2025020793,2026-01-21,Climate Pledge Arena,Seattle,2,55,NYI,SEA,1,4,25,25,0.45098,0.54902,0.142857,0.25,8,14,7,15,6,18,9,13,4,5,1,1,7,4
2025020794,2026-01-22,TD Garden,Boston,54,6,VGK,BOS,3,4,33,29,0.580645,0.419355,0.25,0.666667,13,15,28,19,14,20,18,13,3,9,1,2,4,3
2025020795,2026-01-22,Centre Bell,Montreal,7,8,BUF,MTL,4,2,17,34,0.357143,0.642857,0.0,0.0,10,8,26,28,18,16,9,12,5,3,0,0,2,3
2025020796,2026-01-22,Lenovo Center,Raleigh,16,12,CHI,CAR,4,3,22,31,0.35,0.65,0.0,0.0,15,7,22,29,14,6,11,13,6,4,0,0,1,5
2025020797,2026-01-22,Nationwide Arena,Columbus,25,29,DAL,CBJ,0,1,28,22,0.490566,0.509434,0.0,0.0,2,4,7,35,10,17,14,14,5,4,0,0,2,1
2025020798,2026-01-22,Bridgestone Arena,Nashville,9,18,OTT,NSH,3,5,26,27,0.716981,0.283019,0.0,0.4,12,8,16,23,11,9,13,18,4,6,0,2,3,5
2025020799,2026-01-22,Canada Life Centre,Winnipeg,13,52,FLA,WPG,2,1,20,18,0.45098,0.54902,0.0,0.0,10,8,27,24,14,9,14,18,1,7,0,0,1,2
2025020800,2026-01-22,Rogers Place,Edmonton,5,22,PIT,EDM,6,2,23,32,0.45098,0.54902,0.0,0.0,4,4,13,20,10,9,17,17,4,3,0,0,2,2
2025020801,2026-01-22,Grand Casino Arena,St. Paul,17,30,DET,MIN,3,4,34,39,0.666667,0.333333,0.5,0.25,8,4,15,18,18,20,14,16,4,3,1,1,2,4
2025020802,2026-01-23,Scotiabank Arena,Toronto,54,10,VGK,TOR,6,3,31,21,0.42,0.58,0.0,0.0,2,2,11,21,15,8,18,15,6,2,0,0,1,1
2025020803,2026-01-23,United Center,Chicago,14,16,TBL,CHI,2,1,31,19,0.526316,0.473684,0.0,0.0,11,11,18,16,10,13,16,20,4,6,0,0,3,3
2025020804,2026-01-23,American Airlines Center,Dallas,19,25,STL,DAL,2,3,22,19,0.403509,0.596491,0.333333,0.4,10,6,26,16,10,16,9,12,8,5,1,2,3,5
2025020805,2026-01-23,Ball Arena,Denver,4,21,PHI,COL,7,3,20,35,0.52,0.48,0.5,0.0,8,4,21,15,21,10,23,11,5,3,1,0,2,4
2025020806,2026-01-23,Scotiabank Saddledome,Calgary,15,20,WSH,CGY,3,1,38,26,0.530303,0.469697,0.0,0.5,16,18,17,21,22,17,18,16,3,4,0,1,3,2
2025020807,2026-01-23,Rogers Arena,Vancouver,1,23,NJD,VAN,5,4,24,25,0.520833,0.479167,0.666667,0.0,4,6,17,19,15,17,11,18,2,5,2,0,3,2
2025020808,2026-01-23,SAP Center at San Jose,San Jose,3,28,NYR,SJS,1,3,29,32,0.568627,0.431373,0.0,0.285714,14,4,18,14,11,18,13,16,3,5,0,2,2,7
2025020809,2026-01-23,Climate Pledge Arena,Seattle,24,55,ANA,SEA,4,2,31,22,0.517241,0.482759,0.5,0.0,4,4,25,21,10,11,11,12,2,4,1,0,2,2
2025020810,2026-01-24,UBS Arena,Elmont,7,2,BUF,NYI,5,0,21,26,0.26,0.74,0.0,0.0,8,6,16,24,11,13,14,16,7,5,0,0,2,3
2025020811,2026-01-24,Bridgestone Arena,Nashville,68,18,UTA,NSH,5,2,30,29,0.538462,0.461538,0.5,0.333333,6,4,19,29,13,13,23,15,5,4,1,1,2,3
2025020812,2026-01-24,TD Garden,Boston,8,6,MTL,BOS,3,4,25,20,0.492063,0.507937,0.666667,0.75,13,11,16,21,10,14,18,17,6,2,2,3,3,4
2025020813,2026-01-24,Canadian Tire Centre,Ottawa,12,9,CAR,OTT,4,1,19,37,0.321429,0.678571,0.25,0.0,18,8,12,34,13,14,16,13,4,8,1,0,4,4
2025020814,2026-01-24,Nationwide Arena,Columbus,14,29,TBL,CBJ,5,8,30,31,0.610169,0.389831,0.5,0.5,6,6,22,27,9,15,19,14,5,5,1,1,2,2
2025020815,2026-01-24,Canada Life Centre,Winnipeg,17,52,DET,WPG,5,1,31,27,0.55,0.45,0.0,0.0,2,6,22,22,14,15,15,12,6,4,0,0,3,1
2025020816,2026-01-24,Enterprise Center,St. Louis,26,19,LAK,STL,5,4,28,29,0.530612,0.469388,0.0,0.333333,13,13,17,20,14,20,17,13,3,3,0,1,3,3
2025020817,2026-01-24,Grand Casino Arena,St. Paul,13,30,FLA,MIN,4,3,34,21,0.535714,0.464286,0.333333,0.333333,17,17,17,17,15,10,13,20,3,5,2,2,6,6
2025020818,2026-01-24,Rogers Place,Edmonton,15,22,WSH,EDM,5,6,27,40,0.490196,0.509804,0.2,0.2,12,10,8,11,17,18,16,21,5,4,1,1,5,5
2025020819,2026-01-25,Scotiabank Arena,Toronto,21,10,COL,TOR,4,1,37,33,0.440678,0.559322,0.0,0.333333,6,4,14,28,8,16,17,14,3,6,0,1,2,3
2025020820,2026-01-25,Climate Pledge Arena,Seattle,1,55,NJD,SEA,2,4,29,19,0.5,0.5,0.5,0.0,23,13,13,19,16,20,17,11,3,4,2,0,4,4
2025020821,2026-01-25,Canadian Tire Centre,Ottawa,54,9,VGK,OTT,1,7,20,32,0.54902,0.45098,0.0,0.0,2,4,20,34,16,18,14,10,10,3,0,0,2,1
2025020822,2026-01-25,Rogers Arena,Vancouver,5,23,PIT,VAN,3,2,25,32,0.54902,0.45098,0.0,0.0,4,0,27,25,14,13,18,16,2,7,0,0,0,1
2025020823,2026-01-25,United Center,Chicago,13,16,FLA,CHI,5,1,25,22,0.535714,0.464286,0.0,0.0,6,2,25,11,5,14,15,12,7,2,0,0,1,3
2025020824,2026-01-25,Scotiabank Saddledome,Calgary,24,20,ANA,CGY,4,3,21,35,0.418182,0.581818,0.0,1.0,2,4,25,28,16,18,17,20,3,3,0,1,2,1
2025020825,2026-01-26,Benchmark International Arena,Tampa,68,14,UTA,TBL,0,2,28,29,0.519231,0.480769,0.0,0.5,19,17,18,18,8,20,10,10,5,3,0,2,3,4
2025020826,2026-01-26,Madison Square Garden,New York,6,3,BOS,NYR,3,4,24,28,0.508772,0.491228,0.0,0.0,8,2,17,34,13,12,16,13,3,5,0,0,1,4
2025020827,2026-01-26,Xfinity Mobile Arena,Philadelphia,2,4,NYI,PHI,4,0,23,21,0.578947,0.421053,0.333333,0.0,8,8,15,23,11,10,11,16,7,6,1,0,3,3
2025020828,2026-03-09,Nationwide Arena,Columbus,26,29,LAK,CBJ,5,4,31,32,0.656716,0.343284,0.0,0.25,8,6,25,12,13,18,18,15,4,4,0,1,3,4
2025020829,2026-01-26,Rogers Place,Edmonton,24,22,ANA,EDM,4,7,41,32,0.522388,0.477612,0.75,0.333333,6,8,25,13,15,10,14,19,6,6,3,1,4,3
2025020830,2026-01-27,TD Garden,Boston,18,6,NSH,BOS,2,3,30,28,0.4,0.6,0.25,0.0,8,10,16,25,8,11,16,19,5,4,1,0,4,3
2025020831,2026-01-27,Scotiabank Arena,Toronto,7,10,BUF,TOR,7,4,31,23,0.326923,0.673077,0.5,0.0,0,4,16,32,19,13,24,11,5,8,1,0,2,0
2025020832,2026-01-27,Centre Bell,Montreal,54,8,VGK,MTL,2,3,34,26,0.55,0.45,0.0,0.0,8,6,24,24,15,18,12,8,4,5,0,0,3,4
2025020833,2026-01-27,Little Caesars Arena,Detroit,26,17,LAK,DET,3,1,22,28,0.314815,0.685185,0.333333,0.0,8,6,21,11,16,15,20,15,5,6,1,0,3,4
2025020834,2026-01-27,Amerant Bank Arena,Sunrise,68,13,UTA,FLA,4,3,20,30,0.583333,0.416667,0.0,0.0,12,10,16,31,13,7,24,15,4,4,0,0,3,4
2025020835,2026-01-27,Prudential Center,Newark,52,1,WPG,NJD,4,3,26,29,0.520833,0.479167,0.0,0.5,4,4,24,14,21,11,20,12,2,5,0,1,2,2
2025020836,2026-01-27,Enterprise Center,St. Louis,25,19,DAL,STL,4,3,24,26,0.518519,0.481481,0.666667,0.0,6,6,12,43,20,16,18,13,3,5,2,0,3,3
2025020837,2026-01-27,Grand Casino Arena,St. Paul,16,30,CHI,MIN,3,4,32,23,0.584615,0.415385,0.0,0.0,2,10,10,21,5,15,14,14,6,3,0,0,5,1
2025020838,2026-01-27,Rogers Arena,Vancouver,28,23,SJS,VAN,5,2,33,25,0.370968,0.629032,0.5,0.25,15,15,17,30,12,18,17,14,2,7,2,1,4,4
2025020839,2026-01-27,Climate Pledge Arena,Seattle,15,55,WSH,SEA,1,5,20,32,0.509434,0.490566,0.2,0.25,13,15,17,15,16,14,20,10,3,4,1,1,5,4
2025020840,2026-01-28,Nationwide Arena,Columbus,4,29,PHI,CBJ,3,5,27,31,0.37931,0.62069,0.0,0.0,6,10,21,17,18,11,9,12,5,5,0,0,5,3
2025020841,2026-01-28,Canadian Tire Centre,Ottawa,21,9,COL,OTT,2,5,18,23,0.62,0.38,0.0,0.0,6,0,22,31,10,10,16,13,3,8,0,0,0,3
2025020842,2026-01-28,UBS Arena,Elmont,3,2,NYR,NYI,2,5,16,36,0.425926,0.574074,0.5,0.4,10,6,31,23,11,16,15,16,8,3,1,2,2,5
2025020843,2026-01-29,TD Garden,Boston,4,6,PHI,BOS,3,6,36,27,0.433962,0.566038,0.333333,0.0,8,12,36,15,17,9,19,19,4,6,1,0,3,1
2025020844,2026-01-29,KeyBank Center,Buffalo,26,7,LAK,BUF,1,4,38,32,0.375,0.625,0.5,0.333333,30,28,30,9,11,13,20,16,5,6,1,1,2,3
2025020845,2026-01-29,Centre Bell,Montreal,21,8,COL,MTL,3,7,29,28,0.45283,0.54717,0.0,0.5,6,6,25,22,8,21,17,14,4,6,0,1,2,2
2025020846,2026-01-29,Little Caesars Arena,Detroit,15,17,WSH,DET,4,3,23,21,0.54,0.46,0.0,0.0,8,4,26,13,22,17,6,14,4,3,0,0,2,4
2025020847,2026-01-29,Benchmark International Arena,Tampa,52,14,WPG,TBL,1,4,24,37,0.474576,0.525424,0.0,0.0,4,6,29,18,13,9,15,17,3,4,0,0,2,1
2025020848,2026-01-29,Prudential Center,Newark,18,1,NSH,NJD,2,3,29,35,0.5,0.5,0.0,0.0,6,4,17,27,14,19,16,18,3,6,0,0,2,3
2025020849,2026-01-29,Madison Square Garden,New York,2,3,NYI,NYR,2,1,21,21,0.375,0.625,0.0,0.333333,8,8,16,31,17,10,12,16,3,2,0,1,3,3
2025020850,2026-01-29,PPG Paints Arena,Pittsburgh,16,5,CHI,PIT,2,6,20,45,0.413793,0.586207,0.0,0.0,6,8,13,18,16,12,17,17,4,8,0,0,2,1
2025020851,2026-01-29,Lenovo Center,Raleigh,68,12,UTA,CAR,4,5,25,33,0.45,0.55,0.0,0.4,10,4,28,23,19,8,24,17,5,6,0,2,2,5
2025020852,2026-01-29,Enterprise Center,St. Louis,13,19,FLA,STL,4,5,20,31,0.537037,0.462963,0.25,0.2,19,25,17,26,8,17,13,11,4,5,2,1,8,5
2025020853,2026-01-29,Grand Casino Arena,St. Paul,20,30,CGY,MIN,1,4,30,24,0.491525,0.508475,0.0,0.5,9,11,16,11,17,15,18,13,6,3,0,1,3,2
2025020854,2026-01-29,Rogers Place,Edmonton,28,22,SJS,EDM,3,4,21,32,0.396552,0.603448,0.0,0.0,4,6,17,24,15,8,15,15,5,3,0,0,2,1
2025020855,2026-01-29,Rogers Arena,Vancouver,24,23,ANA,VAN,0,2,33,26,0.483871,0.516129,0.0,0.0,6,6,21,10,13,13,12,11,3,1,0,0,3,3
2025020856,2026-01-29,T-Mobile Arena,Paradise,25,54,DAL,VGK,5,4,27,21,0.491803,0.508197,0.0,0.0,2,4,29,26,23,11,19,15,8,1,0,0,2,1
2025020857,2026-01-29,Climate Pledge Arena,Seattle,10,55,TOR,SEA,2,5,31,22,0.431034,0.568966,0.333333,0.0,4,6,20,13,9,11,19,17,5,4,1,0,3,2
2025020858,2026-01-30,United Center,Chicago,29,16,CBJ,CHI,4,2,26,24,0.6,0.4,0.333333,0.0,4,6,16,13,13,15,12,17,6,3,1,0,3,2
2025020859,2026-01-31,Xfinity Mobile Arena,Philadelphia,26,4,LAK,PHI,3,2,21,21,0.470588,0.529412,0.0,0.5,4,4,25,29,11,16,7,18,2,4,0,1,2,2
2025020860,2026-01-31,Little Caesars Arena,Detroit,21,17,COL,DET,5,0,21,28,0.457627,0.542373,0.0,0.0,6,6,12,16,13,14,19,14,6,4,0,0,2,2
2025020861,2026-01-31,PPG Paints Arena,Pittsburgh,3,5,NYR,PIT,5,6,20,34,0.608696,0.391304,0.333333,0.2,12,8,26,16,10,12,12,12,2,5,1,1,3,5
2025020862,2026-01-31,Amerant Bank Arena,Sunrise,52,13,WPG,FLA,2,1,21,28,0.588235,0.411765,0.0,0.0,4,10,18,30,14,7,18,9,4,4,0,0,5,2
2025020863,2026-01-31,Scotiabank Saddledome,Calgary,28,20,SJS,CGY,2,3,25,42,0.433333,0.566667,0.25,0.166667,24,10,14,21,19,18,18,9,3,5,1,1,4,6
2025020864,2026-01-31,Capital One Arena,Washington,12,15,CAR,WSH,3,4,22,42,0.5,0.5,0.0,0.0,8,4,29,24,18,10,16,18,6,2,0,0,2,4
2025020865,2026-01-31,KeyBank Center,Buffalo,8,7,MTL,BUF,4,2,31,38,0.701754,0.298246,0.333333,0.25,8,6,29,24,20,7,13,16,5,4,1,1,3,4
2025020866,2026-01-31,Canadian Tire Centre,Ottawa,1,9,NJD,OTT,1,4,27,34,0.567164,0.432836,0.0,0.666667,8,12,22,24,9,18,17,17,5,7,0,2,5,3
2025020867,2026-01-31,UBS Arena,Elmont,18,2,NSH,NYI,4,3,42,30,0.425926,0.574074,0.5,0.0,18,8,25,23,6,10,11,18,8,4,1,0,2,2
2025020868,2026-01-31,Enterprise Center,St. Louis,29,19,CBJ,STL,5,3,23,33,0.473684,0.526316,0.5,0.25,8,4,20,21,11,10,15,17,5,3,1,1,2,4
2025020869,2026-01-31,Rogers Arena,Vancouver,10,23,TOR,VAN,3,2,41,30,0.5,0.5,0.0,0.0,2,2,17,14,10,23,15,19,4,7,0,0,0,0
2025020870,2026-01-31,Delta Center,Salt Lake City,25,68,DAL,UTA,3,2,32,14,0.568627,0.431373,0.5,0.0,6,10,25,18,12,8,10,18,4,4,2,0,4,2
2025020871,2026-01-31,Rogers Place,Edmonton,30,22,MIN,EDM,7,3,29,42,0.47619,0.52381,0.666667,0.0,4,6,17,24,22,17,17,6,3,5,2,0,3,2
2025020872,2026-01-31,T-Mobile Arena,Paradise,55,54,SEA,VGK,3,2,22,29,0.531915,0.468085,0.5,0.5,4,4,23,24,15,11,14,17,5,2,1,1,2,2
2025020873,2026-02-01,Raymond James Stadium,Tampa,6,14,BOS,TBL,5,6,34,46,0.426471,0.573529,0.333333,0.375,25,15,20,22,19,12,14,19,2,5,1,3,3,8
2025020874,2026-02-01,Lenovo Center,Raleigh,26,12,LAK,CAR,2,3,13,34,0.5,0.5,0.0,0.25,14,10,25,11,25,12,12,13,5,6,0,1,2,4
2025020875,2026-02-01,Honda Center,Anaheim,54,24,VGK,ANA,3,4,31,23,0.483871,0.516129,0.0,0.5,4,4,17,28,10,16,20,15,3,6,0,1,2,2
2025020876,2026-02-02,Amerant Bank Arena,Sunrise,7,13,BUF,FLA,5,3,20,42,0.491803,0.508197,0.333333,0.25,8,6,23,22,20,13,17,17,2,7,1,1,3,4
2025020877,2026-02-02,PPG Paints Arena,Pittsburgh,9,5,OTT,PIT,3,2,31,16,0.54,0.46,0.0,0.0,2,10,18,25,9,17,12,18,8,6,0,0,5,1
2025020878,2026-02-02,Capital One Arena,Washington,2,15,NYI,WSH,1,4,30,25,0.5,0.5,0.0,0.0,13,9,18,27,12,23,14,16,4,6,0,0,2,4
2025020879,2026-02-02,Grand Casino Arena,St. Paul,8,30,MTL,MIN,3,4,20,24,0.534483,0.465517,0.0,0.333333,6,2,16,18,13,15,12,14,6,6,0,1,1,3
2025020880,2026-02-02,Bridgestone Arena,Nashville,19,18,STL,NSH,5,6,34,28,0.459016,0.540984,0.5,0.5,4,4,16,15,10,11,16,14,8,4,1,1,2,2
2025020881,2026-02-02,United Center,Chicago,28,16,SJS,CHI,3,6,27,17,0.535714,0.464286,0.0,0.25,8,8,36,14,6,9,19,14,4,4,0,1,4,4
2025020882,2026-02-02,American Airlines Center,Dallas,52,25,WPG,DAL,3,4,27,28,0.42,0.58,0.333333,0.25,8,6,28,24,7,19,14,14,3,4,1,1,3,4
2025020883,2026-02-02,Ball Arena,Denver,17,21,DET,COL,2,0,25,21,0.479167,0.520833,0.0,0.0,4,14,27,29,17,15,10,16,5,2,0,0,2,2
2025020884,2026-02-02,Delta Center,Salt Lake City,23,68,VAN,UTA,2,6,24,19,0.425532,0.574468,0.0,0.5,14,18,21,13,10,9,19,13,6,3,0,1,4,2
2025020885,2026-02-02,Scotiabank Saddledome,Calgary,10,20,TOR,CGY,4,2,22,30,0.622222,0.377778,0.0,0.0,4,2,14,20,27,17,15,18,7,3,0,0,0,1
2025020886,2026-02-03,Benchmark International Arena,Tampa,7,14,BUF,TBL,3,4,26,35,0.491803,0.508197,0.333333,0.5,4,6,13,26,9,10,22,15,9,6,1,1,3,2
2025020887,2026-02-03,Prudential Center,Newark,29,1,CBJ,NJD,3,0,25,24,0.538462,0.461538,0.0,0.0,8,6,19,18,13,11,11,13,7,4,0,0,2,3
2025020888,2026-02-03,UBS Arena,Elmont,5,2,PIT,NYI,4,5,35,23,0.446429,0.553571,0.0,0.0,4,4,25,22,10,12,17,14,8,3,0,0,2,2
2025020889,2026-02-03,Xfinity Mobile Arena,Philadelphia,15,4,WSH,PHI,2,4,28,22,0.509091,0.490909,0.0,0.333333,16,2,27,21,12,25,9,21,4,3,0,1,1,3
2025020890,2026-02-03,Lenovo Center,Raleigh,9,12,OTT,CAR,3,4,27,19,0.5,0.5,0.666667,0.5,4,6,20,27,16,9,16,11,7,5,2,1,3,2
2025020891,2026-02-03,Rogers Place,Edmonton,10,22,TOR,EDM,5,2,27,36,0.537037,0.462963,1.0,0.0,9,21,13,19,19,7,18,13,4,3,2,0,2,1
2025020892,2026-02-03,Honda Center,Anaheim,55,24,SEA,ANA,2,4,28,31,0.566667,0.433333,0.0,0.0,20,4,12,16,20,14,12,18,6,5,0,0,0,3
2025020893,2026-02-04,Amerant Bank Arena,Sunrise,6,13,BOS,FLA,4,5,29,26,0.520548,0.479452,0.142857,0.666667,17,25,24,26,12,20,21,16,4,4,1,2,7,3
2025020894,2026-02-04,Nationwide Arena,Columbus,16,29,CHI,CBJ,0,4,21,20,0.384615,0.615385,0.0,0.0,4,8,14,12,12,11,18,7,3,6,0,0,3,1
